County,Year,Deaths,Crude Rate,Age Adjusted Rate,Days_PM25_fraction,Unhealthy_fraction,VeryUnhealthy_fraction,Hazardous_fraction,Max_AQI,Median_AQI
"Washington County, OR",2018.0,155.0,25.9,24.4,0.6520547945205479,0.0,0.0,0.0,150,36
"Washington County, OR",2019.0,149.0,24.8,23.2,0.7123287671232876,0.0,0.0,0.0,102,37
"Washington County, OR",2020.0,141.0,23.4,21.4,0.6557377049180327,0.0,0.0054644808743169,0.0163934426229508,595,34
"Adams County, PA",2015.0,67.0,65.5,45.4,0.5561643835616439,0.0,0.0,0.0,101,51
"Adams County, PA",2016.0,50.0,48.9,32.9,0.3387978142076502,0.0,0.0,0.0,119,44
"Adams County, PA",2017.0,59.0,57.7,39.0,0.473972602739726,0.0,0.0,0.0,129,45
"Adams County, PA",2018.0,54.0,52.5,32.7,0.4767123287671233,0.0,0.0,0.0,105,44
"Adams County, PA",2019.0,47.0,45.6,28.7,0.4246575342465753,0.0,0.0,0.0,87,45
"Adams County, PA",2020.0,55.0,53.5,34.4,0.3989071038251366,0.0,0.0,0.0,88,42
"Allegheny County, PA",2015.0,778.0,63.2,44.9,0.7342465753424657,0.0027397260273972,0.0,0.0,157,58
"Allegheny County, PA",2016.0,706.0,57.6,40.3,0.7650273224043715,0.0027322404371584,0.0,0.0,152,56
"Allegheny County, PA",2017.0,736.0,60.2,41.5,0.7671232876712328,0.0027397260273972,0.0,0.0,168,58
"Allegheny County, PA",2018.0,727.0,59.7,40.8,0.8410958904109589,0.0027397260273972,0.0,0.0,154,58
"Allegheny County, PA",2019.0,653.0,53.7,36.6,0.8931506849315068,0.010958904109589,0.0,0.0,165,59
"Allegheny County, PA",2020.0,580.0,47.9,32.0,0.7650273224043715,0.0,0.0,0.0,128,54
"Armstrong County, PA",2015.0,29.0,43.3,25.7,0.7115384615384616,0.0,0.0,0.0,115,53
"Armstrong County, PA",2016.0,41.0,61.7,38.2,0.6273972602739726,0.0,0.0,0.0,119,53
"Armstrong County, PA",2017.0,40.0,60.9,38.0,0.631578947368421,0.0,0.0,0.0,93,50
"Armstrong County, PA",2018.0,42.0,64.4,37.3,0.5638888888888889,0.0,0.0,0.0,143,42
"Armstrong County, PA",2019.0,47.0,72.6,43.2,0.5780821917808219,0.0,0.0,0.0,72,43
"Armstrong County, PA",2020.0,55.0,85.7,49.5,0.5737704918032787,0.0,0.0,0.0,122,43
"Beaver County, PA",2015.0,122.0,72.2,45.9,0.5835616438356165,0.0,0.0,0.0,122,51
"Beaver County, PA",2016.0,115.0,68.7,43.6,0.5273224043715847,0.0,0.0,0.0,126,52
"Beaver County, PA",2017.0,106.0,63.8,39.7,0.726027397260274,0.0,0.0,0.0,105,54
"Beaver County, PA",2018.0,113.0,68.6,41.3,0.6301369863013698,0.0,0.0,0.0,136,52
"Beaver County, PA",2019.0,107.0,65.3,39.0,0.589041095890411,0.0,0.0,0.0,132,50
"Beaver County, PA",2020.0,108.0,66.4,39.4,0.6229508196721312,0.0,0.0,0.0,142,48
"Berks County, PA",2015.0,225.0,54.2,42.0,0.6547945205479452,0.0,0.0,0.0,119,54
"Berks County, PA",2016.0,239.0,57.6,45.4,0.7568306010928961,0.0,0.0,0.0,129,54
"Berks County, PA",2017.0,206.0,49.3,37.3,0.6273972602739726,0.0,0.0,0.0,122,49
"Berks County, PA",2018.0,210.0,50.0,37.4,0.5260273972602739,0.0,0.0,0.0,117,44
"Berks County, PA",2019.0,193.0,45.8,33.8,0.5424657534246575,0.0027397260273972,0.0,0.0,170,44
"Berks County, PA",2020.0,183.0,43.5,31.8,0.5911602209944752,0.0,0.0,0.0,102,44
"Blair County, PA",2015.0,104.0,82.8,54.1,0.7479452054794521,0.0,0.0,0.0,108,52
"Blair County, PA",2016.0,81.0,65.0,43.8,0.5846994535519126,0.0,0.0,0.0,122,44
"Blair County, PA",2017.0,64.0,51.8,34.6,0.5828729281767956,0.0,0.0,0.0,89,45
"Blair County, PA",2018.0,89.0,72.7,45.6,0.4818941504178273,0.0,0.0,0.0,132,42
"Blair County, PA",2019.0,81.0,66.5,42.7,0.5823863636363636,0.0,0.0,0.0,93,46
"Blair County, PA",2020.0,75.0,62.0,39.9,0.55,0.0,0.0,0.0,87,43
"Bradford County, PA",2015.0,42.0,68.5,47.1,0.0,0.0,0.0,0.0,77,32
"Bradford County, PA",2016.0,33.0,54.3,35.3,0.5726256983240223,0.0,0.0,0.0,97,43
"Bradford County, PA",2017.0,32.0,52.6,33.5,0.5662983425414365,0.0,0.0,0.0,77,42
"Bradford County, PA",2018.0,36.0,59.2,39.0,0.4241573033707865,0.0,0.0,0.0,97,37
"Bradford County, PA",2019.0,35.0,58.0,35.0,0.5539772727272727,0.0,0.0,0.0,78,41
"Bradford County, PA",2020.0,29.0,48.2,29.3,0.4329608938547486,0.0,0.0,0.0,84,39
"Bucks County, PA",2015.0,348.0,55.5,40.7,0.6298342541436464,0.0027624309392265,0.0,0.0,164,53
"Bucks County, PA",2016.0,315.0,50.3,36.2,0.0,0.0,0.0,0.0,147,34
"Bucks County, PA",2017.0,305.0,48.5,33.0,0.0,0.0,0.0,0.0,143,34
"Bucks County, PA",2018.0,333.0,53.0,36.2,0.0,0.009009009009009,0.0,0.0,164,33
"Bucks County, PA",2019.0,301.0,47.9,32.4,0.0,0.0,0.0,0.0,136,35
"Bucks County, PA",2020.0,279.0,44.4,28.5,0.0,0.0,0.0,0.0,115,33
"Cambria County, PA",2015.0,88.0,64.5,40.6,0.8054794520547945,0.0,0.0,0.0,97,54
"Cambria County, PA",2016.0,84.0,62.3,38.1,0.5573770491803278,0.0,0.0,0.0,97,46
"Cambria County, PA",2017.0,83.0,62.4,38.9,0.8021978021978022,0.0,0.0,0.0,92,55
"Cambria County, PA",2018.0,98.0,74.4,45.3,0.6749311294765841,0.0,0.0,0.0,93,44
"Cambria County, PA",2019.0,67.0,51.5,29.1,0.684931506849315,0.0,0.0,0.0,89,45
"Cambria County, PA",2020.0,78.0,60.6,34.4,0.7049180327868853,0.0,0.0,0.0,90,44
"Centre County, PA",2015.0,61.0,38.0,39.0,0.6191780821917808,0.0,0.0,0.0,108,46
"Centre County, PA",2016.0,39.0,24.2,22.6,0.4699453551912568,0.0,0.0,0.0,122,45
"Centre County, PA",2017.0,40.0,24.6,23.7,0.5315068493150685,0.0,0.0,0.0,100,51
"Centre County, PA",2018.0,39.0,24.0,22.0,0.5534246575342465,0.0,0.0,0.0,122,44
"Centre County, PA",2019.0,47.0,28.9,26.0,0.6712328767123288,0.0,0.0,0.0,99,49
"Centre County, PA",2020.0,35.0,21.7,17.6,0.4344262295081967,0.0,0.0,0.0,91,41
"Chester County, PA",2015.0,228.0,44.2,36.5,0.7506849315068493,0.0027397260273972,0.0,0.0,166,55
"Chester County, PA",2016.0,210.0,40.7,33.4,0.6602739726027397,0.0,0.0,0.0,143,52
"Chester County, PA",2017.0,191.0,36.8,28.8,0.8104395604395604,0.0,0.0,0.0,136,54
"Chester County, PA",2018.0,206.0,39.5,30.6,0.5766016713091922,0.0,0.0,0.0,112,44
"Chester County, PA",2019.0,199.0,37.9,28.8,0.4615384615384615,0.0,0.0,0.0,115,46
"Chester County, PA",2020.0,192.0,36.4,27.4,0.6647887323943662,0.0,0.0,0.0,143,44
"Clearfield County, PA",2015.0,47.0,58.0,38.6,0.0,0.0,0.0,0.0,100,38
"Clearfield County, PA",2016.0,62.0,76.9,49.4,0.0,0.0,0.0,0.0,119,38
"Clearfield County, PA",2017.0,54.0,67.8,43.5,0.0,0.0,0.0,0.0,84,36
"Clearfield County, PA",2018.0,54.0,68.0,43.3,0.0,0.0,0.0,0.0,101,33
"Clearfield County, PA",2019.0,44.0,55.5,35.4,0.0,0.0,0.0,0.0,61,33
"Clearfield County, PA",2020.0,52.0,66.1,41.3,0.0,0.0,0.0,0.0,54,31
"Cumberland County, PA",2015.0,141.0,57.2,43.0,1.0,0.0,0.0,0.0,121,54
"Cumberland County, PA",2016.0,125.0,50.3,35.7,1.0,0.0,0.0,0.0,116,51
"Cumberland County, PA",2017.0,109.0,43.6,31.3,1.0,0.0,0.0,0.0,103,43
"Cumberland County, PA",2018.0,130.0,51.7,36.0,1.0,0.0,0.0,0.0,97,48
"Cumberland County, PA",2019.0,107.0,42.2,29.4,1.0,0.0,0.0,0.0,150,51
"Cumberland County, PA",2020.0,103.0,40.3,28.1,1.0,0.0,0.0,0.0,137,44
"Dauphin County, PA",2015.0,137.0,50.2,39.7,0.7589041095890411,0.0,0.0,0.0,124,56
"Dauphin County, PA",2016.0,144.0,52.6,41.1,0.5846994535519126,0.0,0.0,0.0,115,50
"Dauphin County, PA",2017.0,141.0,51.1,39.3,0.663013698630137,0.0,0.0,0.0,110,47
"Dauphin County, PA",2018.0,118.0,42.6,31.3,0.6410958904109589,0.0,0.0,0.0,108,44
"Dauphin County, PA",2019.0,122.0,43.8,32.4,0.5534246575342465,0.0027397260273972,0.0,0.0,161,44
"Dauphin County, PA",2020.0,101.0,36.1,26.1,0.6557377049180327,0.0,0.0,0.0,116,46
"Delaware County, PA",2015.0,304.0,53.9,42.6,0.7315068493150685,0.0,0.0,0.0,150,55
"Delaware County, PA",2016.0,311.0,55.2,44.3,0.7431693989071039,0.0,0.0,0.0,136,55
"Delaware County, PA",2017.0,281.0,49.8,38.4,0.7205479452054795,0.0,0.0,0.0,119,52
"Delaware County, PA",2018.0,259.0,45.9,35.4,0.8821917808219178,0.0,0.0,0.0,143,56
"Delaware County, PA",2019.0,285.0,50.3,38.2,0.6246575342465753,0.0,0.0,0.0,133,51
"Delaware County, PA",2020.0,248.0,43.8,32.1,0.76775956284153,0.0,0.0,0.0,129,52
"Elk County, PA",2015.0,15.0,,,0.0,0.0,0.0,0.0,101,36
"Elk County, PA",2016.0,22.0,72.2,42.2,0.0,0.0,0.0,0.0,126,37
"Elk County, PA",2017.0,17.0,,,0.0,0.0,0.0,0.0,90,35
"Elk County, PA",2018.0,16.0,,,0.0,0.0,0.0,0.0,97,34
"Elk County, PA",2019.0,20.0,66.9,37.8,0.0,0.0,0.0,0.0,80,35
"Elk County, PA",2020.0,14.0,,,0.0,0.0,0.0,0.0,67,34
"Erie County, PA",2015.0,164.0,59.0,45.4,0.5397260273972603,0.0,0.0,0.0,115,44
"Erie County, PA",2016.0,167.0,60.5,45.6,0.5027322404371585,0.0,0.0,0.0,129,44
"Erie County, PA",2017.0,191.0,69.6,52.2,0.5397260273972603,0.0,0.0,0.0,122,43
"Erie County, PA",2018.0,159.0,58.4,41.5,0.5808219178082191,0.0,0.0,0.0,84,44
"Erie County, PA",2019.0,148.0,54.9,38.4,0.510989010989011,0.0,0.0,0.0,93,39
"Erie County, PA",2020.0,168.0,62.6,43.5,0.4380165289256198,0.0,0.0,0.0,87,36
"Fayette County, PA",2018.0,92.0,70.5,43.9,0.5350877192982456,0.0,0.0,0.0,105,42
"Fayette County, PA",2019.0,101.0,78.1,47.6,0.4666666666666667,0.0,0.0,0.0,75,42
"Fayette County, PA",2020.0,85.0,66.3,41.0,0.5922865013774105,0.0,0.0,0.0,100,42
"Franklin County, PA",2015.0,104.0,67.7,48.2,0.0,0.0,0.0,0.0,77,34
"Franklin County, PA",2016.0,87.0,56.5,39.5,0.0,0.0,0.0,0.0,74,33
"Franklin County, PA",2017.0,102.0,66.1,44.8,0.0,0.0,0.0,0.0,67,33
"Franklin County, PA",2018.0,93.0,60.1,39.9,0.0,0.0,0.0,0.0,74,32
"Franklin County, PA",2019.0,79.0,51.0,33.5,0.0,0.0,0.0,0.0,80,36
"Franklin County, PA",2020.0,70.0,45.0,28.5,0.0,0.0,0.0,0.0,50,32
"Greene County, PA",2015.0,22.0,58.6,42.9,0.0,0.0,0.0,0.0,115,37
"Greene County, PA",2016.0,25.0,67.2,45.7,0.2478873239436619,0.0,0.0,0.0,105,39
"Greene County, PA",2017.0,24.0,65.3,43.0,0.4662921348314606,0.0,0.0,0.0,93,42
"Greene County, PA",2018.0,29.0,79.4,56.5,0.4305555555555556,0.0,0.0,0.0,100,39
"Greene County, PA",2019.0,26.0,71.8,48.2,0.4555873925501432,0.0,0.0,0.0,71,38
"Greene County, PA",2020.0,27.0,75.8,50.5,0.4484679665738161,0.0,0.0,0.0,101,39
"Indiana County, PA",2015.0,31.0,35.6,24.6,0.0,0.0,0.0,0.0,119,37
"Indiana County, PA",2016.0,46.0,53.3,36.2,0.0,0.0,0.0,0.0,136,38
"Indiana County, PA",2017.0,44.0,51.8,34.6,0.0,0.0,0.0,0.0,100,38
"Indiana County, PA",2018.0,24.0,28.4,18.2,0.0,0.0,0.0,0.0,105,35
"Indiana County, PA",2019.0,37.0,44.0,28.4,0.0,0.0,0.0,0.0,93,38
"Indiana County, PA",2020.0,22.0,26.3,17.2,0.1025641025641025,0.0,0.0,0.0,112,37
"Lackawanna County, PA",2015.0,129.0,60.9,40.4,0.6821917808219178,0.0,0.0,0.0,108,51
"Lackawanna County, PA",2016.0,150.0,71.0,48.1,0.5191256830601093,0.0,0.0,0.0,129,45
"Lackawanna County, PA",2017.0,146.0,69.3,48.4,0.5945205479452055,0.0,0.0,0.0,91,45
"Lackawanna County, PA",2018.0,137.0,65.0,43.7,0.5424657534246575,0.0,0.0,0.0,96,41
"Lackawanna County, PA",2019.0,128.0,61.0,39.3,0.3315068493150685,0.0,0.0,0.0,82,39
"Lackawanna County, PA",2020.0,126.0,60.3,38.7,0.4207650273224044,0.0,0.0,0.0,83,40
"Lancaster County, PA",2015.0,240.0,44.7,34.1,0.736986301369863,0.0,0.0,0.0,140,56
"Lancaster County, PA",2016.0,251.0,46.6,34.9,0.7814207650273224,0.0,0.0,0.0,136,56
"Lancaster County, PA",2017.0,236.0,43.5,32.0,0.8082191780821918,0.0,0.0,0.0,128,55
"Lancaster County, PA",2018.0,218.0,40.1,28.9,0.7068493150684931,0.0,0.0,0.0,126,52
"Lancaster County, PA",2019.0,224.0,41.0,29.2,0.7150684931506849,0.0027397260273972,0.0,0.0,159,52
"Lancaster County, PA",2020.0,227.0,41.6,28.9,0.7486338797814208,0.0027322404371584,0.0,0.0,153,51
"Lawrence County, PA",2015.0,69.0,78.3,48.2,0.0,0.0,0.0,0.0,101,33
"Lawrence County, PA",2016.0,70.0,80.2,50.4,0.0,0.0,0.0,0.0,112,33
"Lawrence County, PA",2017.0,64.0,73.5,42.9,0.0,0.0,0.0,0.0,90,34
"Lawrence County, PA",2018.0,65.0,75.4,44.9,0.0,0.0,0.0,0.0,97,32
"Lawrence County, PA",2019.0,59.0,69.0,39.7,0.0,0.0,0.0,0.0,74,31
"Lawrence County, PA",2020.0,58.0,68.2,40.7,0.0,0.0,0.0,0.0,93,31
"Lebanon County, PA",2015.0,72.0,52.5,37.8,0.5123287671232877,0.0,0.0,0.0,133,52
"Lebanon County, PA",2016.0,100.0,72.0,48.2,0.8224043715846995,0.0,0.0,0.0,122,55
"Lebanon County, PA",2017.0,90.0,64.4,44.4,0.7589041095890411,0.0,0.0,0.0,127,56
"Lebanon County, PA",2018.0,68.0,48.1,33.4,0.673972602739726,0.0,0.0,0.0,101,47
"Lebanon County, PA",2019.0,76.0,53.6,37.1,0.625,0.0,0.0,0.0,142,46
"Lebanon County, PA",2020.0,75.0,52.9,34.6,0.9941176470588236,0.0,0.0,0.0,115,41
"Lehigh County, PA",2015.0,190.0,52.7,41.0,0.0,0.0,0.0,0.0,108,34
"Lehigh County, PA",2016.0,151.0,41.6,32.0,0.6939890710382514,0.0,0.0,0.0,129,52
"Lehigh County, PA",2017.0,163.0,44.5,35.3,0.4684931506849315,0.0,0.0,0.0,115,44
"Lehigh County, PA",2018.0,164.0,44.6,33.6,0.5561643835616439,0.0,0.0,0.0,126,43
"Lehigh County, PA",2019.0,150.0,40.6,30.8,0.5527777777777778,0.0,0.0,0.0,119,43
"Lehigh County, PA",2020.0,142.0,38.3,28.9,0.5181058495821727,0.0,0.0,0.0,93,41
"Luzerne County, PA",2015.0,215.0,67.5,45.3,0.0,0.0,0.0,0.0,105,34
"Luzerne County, PA",2016.0,188.0,59.4,40.0,0.0,0.0,0.0,0.0,119,34
"Luzerne County, PA",2017.0,224.0,70.6,46.7,0.0,0.0,0.0,0.0,71,33
"Luzerne County, PA",2018.0,164.0,51.6,33.4,0.0,0.0,0.0,0.0,101,32
"Luzerne County, PA",2019.0,196.0,61.7,40.3,0.0,0.0,0.0,0.0,77,34
"Luzerne County, PA",2020.0,205.0,64.7,42.9,0.0,0.0,0.0,0.0,54,31
"Lycoming County, PA",2015.0,69.0,59.5,42.3,0.0,0.0,0.0,0.0,87,34
"Lycoming County, PA",2016.0,76.0,65.9,47.6,0.0,0.0,0.0,0.0,108,34
"Lycoming County, PA",2017.0,70.0,61.5,43.1,0.0,0.0,0.0,0.0,84,33
"Lycoming County, PA",2018.0,77.0,67.7,44.2,0.0,0.0,0.0,0.0,97,31
"Lycoming County, PA",2019.0,89.0,78.6,52.8,0.2548476454293629,0.0,0.0,0.0,77,37
"Lycoming County, PA",2020.0,77.0,68.0,44.7,0.4863387978142076,0.0,0.0,0.0,109,41
"Mercer County, PA",2015.0,59.0,51.6,32.7,0.7205479452054795,0.0027397260273972,0.0,0.0,153,53
"Mercer County, PA",2016.0,54.0,47.8,30.6,0.4836065573770491,0.0,0.0,0.0,143,48
"Mercer County, PA",2017.0,78.0,69.8,43.9,0.821917808219178,0.0,0.0,0.0,108,55
"Mercer County, PA",2018.0,73.0,66.0,39.9,0.4164383561643835,0.0,0.0,0.0,115,43
"Mercer County, PA",2019.0,72.0,65.8,38.4,0.5041095890410959,0.0,0.0,0.0,96,44
"Mercer County, PA",2020.0,68.0,62.6,37.3,0.4808743169398907,0.0,0.0,0.0,105,41
"Monroe County, PA",2015.0,110.0,66.1,54.0,0.445054945054945,0.0,0.0,0.0,112,42
"Monroe County, PA",2016.0,96.0,57.8,45.3,0.3879781420765027,0.0,0.0,0.0,140,43
"Monroe County, PA",2017.0,85.0,50.6,39.7,0.467032967032967,0.0,0.0,0.0,100,42
"Monroe County, PA",2018.0,89.0,52.5,38.1,0.104225352112676,0.0,0.0,0.0,108,36
"Monroe County, PA",2019.0,74.0,43.5,31.9,0.0,0.0,0.0,0.0,80,34
"Monroe County, PA",2020.0,72.0,42.3,30.2,0.0,0.0,0.0,0.0,80,33
"Montgomery County, PA",2015.0,382.0,46.6,34.8,0.4986301369863014,0.0,0.0,0.0,133,47
"Montgomery County, PA",2016.0,397.0,48.3,35.4,0.0,0.0,0.0,0.0,140,34
"Montgomery County, PA",2017.0,357.0,43.2,31.6,0.532967032967033,0.0,0.0,0.0,129,47
"Montgomery County, PA",2018.0,329.0,39.7,28.5,0.5369318181818182,0.0,0.0,0.0,129,41
"Montgomery County, PA",2019.0,371.0,44.6,31.9,0.5497237569060773,0.0,0.0,0.0,129,40
"Montgomery County, PA",2020.0,322.0,38.6,26.5,0.505464480874317,0.0,0.0,0.0,99,43
"Northampton County, PA",2015.0,176.0,58.5,41.1,0.8027397260273973,0.0,0.0,0.0,119,56
"Northampton County, PA",2016.0,157.0,51.9,36.3,0.6256830601092896,0.0,0.0027322404371584,0.0,242,53
"Northampton County, PA",2017.0,151.0,49.8,34.4,0.7835616438356164,0.0,0.0,0.0,119,56
"Northampton County, PA",2018.0,163.0,53.5,36.1,0.6219178082191781,0.0,0.0,0.0,136,48
"Northampton County, PA",2019.0,137.0,44.9,30.6,0.5426997245179064,0.0,0.0,0.0,114,44
"Northampton County, PA",2020.0,140.0,45.8,29.9,0.5643835616438356,0.0,0.0,0.0,117,41
"Philadelphia County, PA",2015.0,829.0,52.9,51.3,0.7452054794520548,0.0054794520547945,0.0,0.0,161,56
"Philadelphia County, PA",2016.0,830.0,52.9,51.0,0.7076502732240437,0.0,0.0,0.0,147,55
"Philadelphia County, PA",2017.0,731.0,46.2,43.0,0.7561643835616438,0.0054794520547945,0.0,0.0,166,56
"Philadelphia County, PA",2018.0,692.0,43.7,40.7,0.8,0.0027397260273972,0.0,0.0,156,54
"Philadelphia County, PA",2019.0,683.0,43.1,38.5,0.6082191780821918,0.0,0.0,0.0,140,49
"Philadelphia County, PA",2020.0,693.0,43.9,39.3,0.6502732240437158,0.0,0.0,0.0,119,47
"Somerset County, PA",2015.0,47.0,62.2,36.5,0.0,0.0,0.0,0.0,77,34
"Somerset County, PA",2016.0,41.0,54.6,32.7,0.0,0.0,0.0,0.0,105,36
"Somerset County, PA",2017.0,36.0,48.3,29.3,0.0,0.0,0.0,0.0,97,36
"Somerset County, PA",2018.0,38.0,51.4,31.3,0.0,0.0,0.0,0.0,90,33
"Somerset County, PA",2019.0,40.0,54.5,32.0,0.0,0.0,0.0,0.0,80,36
"Somerset County, PA",2020.0,41.0,56.2,33.5,0.0,0.0,0.0,0.0,71,34
"Susquehanna County, PA",2018.0,33.0,81.3,41.7,1.0,0.0,0.0,0.0,67,32
"Susquehanna County, PA",2019.0,34.0,84.3,49.3,1.0,0.0,0.0,0.0,79,32
"Susquehanna County, PA",2020.0,26.0,65.0,36.0,1.0,0.0,0.0,0.0,74,31
"Tioga County, PA",2015.0,38.0,90.7,59.5,0.5041095890410959,0.0,0.0,0.0,90,44
"Tioga County, PA",2016.0,26.0,62.7,40.5,0.2978142076502732,0.0,0.0,0.0,112,41
"Tioga County, PA",2017.0,27.0,66.2,39.4,0.7382920110192838,0.0,0.0,0.0,84,53
"Tioga County, PA",2018.0,37.0,90.8,53.6,0.30835734870317,0.0,0.0,0.0,97,37
"Tioga County, PA",2019.0,27.0,66.5,39.9,0.3324099722991689,0.0,0.0,0.0,77,37
"Tioga County, PA",2020.0,22.0,54.5,31.5,0.3409090909090909,0.0,0.0,0.0,81,39
"Washington County, PA",2015.0,160.0,76.8,51.2,0.8,0.0,0.0,0.0,119,55
"Washington County, PA",2016.0,151.0,72.6,47.3,0.8142076502732241,0.0,0.0,0.0,129,55
"Washington County, PA",2017.0,151.0,72.8,47.0,0.7698630136986301,0.0,0.0,0.0,90,55
"Washington County, PA",2018.0,143.0,69.0,44.2,0.6986301369863014,0.0,0.0,0.0,105,52
"Washington County, PA",2019.0,165.0,79.8,50.9,0.6986301369863014,0.0,0.0,0.0,95,51
"Washington County, PA",2020.0,129.0,62.4,38.3,0.6284153005464481,0.0,0.0,0.0,100,46
"Westmoreland County, PA",2015.0,230.0,64.3,40.0,0.7287671232876712,0.0,0.0,0.0,147,52
"Westmoreland County, PA",2016.0,215.0,60.5,37.2,0.73224043715847,0.0,0.0,0.0,112,53
"Westmoreland County, PA",2017.0,245.0,69.5,40.5,0.856353591160221,0.0,0.0,0.0,100,55
"Westmoreland County, PA",2018.0,258.0,73.6,42.3,0.4725274725274725,0.0,0.0,0.0,122,40
"Westmoreland County, PA",2019.0,225.0,64.5,35.8,0.4491525423728814,0.0,0.0,0.0,93,41
"Westmoreland County, PA",2020.0,211.0,60.8,35.1,0.5469613259668509,0.0,0.0,0.0,83,39
"Wyoming County, PA",2019.0,16.0,,,1.0,0.0,0.0,0.0,87,38
"Wyoming County, PA",2020.0,10.0,,,1.0,0.0,0.0,0.0,79,33
"York County, PA",2015.0,244.0,55.1,42.0,0.6821917808219178,0.0,0.0,0.0,126,55
"York County, PA",2016.0,253.0,57.0,43.0,0.5737704918032787,0.0,0.0,0.0,133,51
"York County, PA",2017.0,234.0,52.5,38.6,0.5726027397260274,0.0,0.0,0.0,93,47
"York County, PA",2018.0,255.0,56.9,41.6,0.5013698630136987,0.0,0.0,0.0,101,45
"York County, PA",2019.0,254.0,56.6,39.9,0.5150684931506849,0.0,0.0,0.0,94,44
"York County, PA",2020.0,253.0,56.2,39.0,0.6912568306010929,0.0,0.0,0.0,97,46
"Kent County, RI",2015.0,109.0,66.1,46.4,0.4117647058823529,0.0028011204481792,0.0,0.0,166,40
"Kent County, RI",2016.0,117.0,71.1,47.7,0.384180790960452,0.0,0.0,0.0,147,35
"Kent County, RI",2017.0,101.0,61.7,43.0,0.5071633237822349,0.0,0.0,0.0,133,32
"Kent County, RI",2018.0,111.0,67.7,44.0,0.6214689265536724,0.0,0.0,0.0,140,36
"Kent County, RI",2019.0,119.0,72.4,48.9,0.4415954415954416,0.0,0.0,0.0,93,34
"Kent County, RI",2020.0,109.0,66.2,42.5,0.5111731843575419,0.0,0.0,0.0,133,34
"Providence County, RI",2015.0,374.0,59.0,50.1,0.673972602739726,0.0054794520547945,0.0,0.0,177,52
"Providence County, RI",2016.0,312.0,49.2,41.6,0.7240437158469946,0.0,0.0,0.0,140,49
"Providence County, RI",2017.0,313.0,49.1,40.3,0.6027397260273972,0.0,0.0,0.0,150,45
"Providence County, RI",2018.0,294.0,46.2,37.6,0.6383561643835617,0.0,0.0,0.0,147,47
"Providence County, RI",2019.0,285.0,44.6,35.4,0.5643835616438356,0.0,0.0,0.0,90,46
"Providence County, RI",2020.0,291.0,45.7,36.7,0.7103825136612022,0.0,0.0,0.0,112,45
"Washington County, RI",2015.0,86.0,68.0,45.7,0.556786703601108,0.0,0.0,0.0,147,42
"Washington County, RI",2016.0,65.0,51.5,35.7,0.3850415512465374,0.002770083102493,0.0,0.0,151,38
"Washington County, RI",2017.0,80.0,63.4,41.4,0.494475138121547,0.0027624309392265,0.0,0.0,151,35
"Washington County, RI",2018.0,58.0,46.0,28.7,0.5318559556786704,0.0,0.0,0.0,115,35
"Washington County, RI",2019.0,71.0,56.5,36.7,0.4261363636363636,0.0,0.0,0.0,126,38
"Washington County, RI",2020.0,63.0,50.1,29.3,0.448087431693989,0.0027322404371584,0.0,0.0,154,35
"Abbeville County, SC",2015.0,17.0,,,0.0,0.0,0.0,0.0,71,32
"Abbeville County, SC",2016.0,22.0,88.5,55.6,0.0,0.0,0.0,0.0,87,39
"Abbeville County, SC",2017.0,12.0,,,0.0,0.0,0.0,0.0,33,25
"Aiken County, SC",2015.0,97.0,58.5,43.2,0.0,0.0,0.0,0.0,64,38
"Aiken County, SC",2016.0,107.0,63.9,45.8,0.0,0.0,0.0,0.0,84,40
"Aiken County, SC",2017.0,95.0,56.5,40.1,0.0,0.0,0.0,0.0,71,38
"Aiken County, SC",2018.0,86.0,50.8,34.1,0.0,0.0,0.0,0.0,93,42
"Aiken County, SC",2019.0,77.0,45.1,30.1,0.0,0.0,0.0,0.0,97,37
"Aiken County, SC",2020.0,96.0,55.5,37.7,0.0,0.0,0.0,0.0,71,32
"Anderson County, SC",2015.0,123.0,63.2,48.3,0.0,0.0,0.0,0.0,80,38
"Anderson County, SC",2016.0,128.0,65.1,47.4,0.0,0.0,0.0,0.0,90,41
"Anderson County, SC",2017.0,119.0,59.9,43.5,0.0,0.0,0.0,0.0,80,37
"Anderson County, SC",2018.0,131.0,65.3,47.3,0.0,0.0,0.0,0.0,51,35
"Anderson County, SC",2019.0,114.0,56.3,39.9,0.0,0.0,0.0,0.0,108,42
"Anderson County, SC",2020.0,119.0,58.2,42.1,0.0,0.0,0.0,0.0,71,35
"Berkeley County, SC",2015.0,100.0,49.3,47.4,0.0,0.0,0.0,0.0,61,33
"Berkeley County, SC",2016.0,114.0,54.1,53.0,0.0,0.0,0.0,0.0,74,34
"Berkeley County, SC",2017.0,108.0,49.6,46.3,0.0,0.0,0.0,0.0,90,33
"Berkeley County, SC",2018.0,92.0,41.6,37.5,0.0,0.0,0.0,0.0,67,33
"Berkeley County, SC",2019.0,96.0,42.1,38.8,0.0,0.0,0.0,0.0,47,31
"Berkeley County, SC",2020.0,85.0,36.0,33.0,0.0,0.0,0.0,0.0,51,31
"Charleston County, SC",2015.0,149.0,38.3,33.3,0.8465753424657534,0.0,0.0,0.0,114,43
"Charleston County, SC",2016.0,181.0,45.7,38.3,0.8,0.0055555555555555,0.0,0.0,160,44
